"","UF","name","popm","gdpc","microregion","microregion_name","region","region_name","urban","codmun6","month","nconcep","nconcep_educ_low","nconcep_educ_high","nconcep_age_young","nconcep_age_old","nfetal","nfetal_educ_low","nfetal_educ_high","nfetal_age_young","nfetal_age_old","totalconcep","totalconcep_educ_low","totalconcep_educ_high","totalconcep_age_young","totalconcep_age_old","deaths","lgdp","lpop","isolated","n"
"10495","SP","Pereira Barreto",25677,29553.41,35016,"Andradina",3,"Sudeste",1,"353740",4,21,8,13,7,14,0,0,0,0,0,21,8,13,7,14,18,10.2939544138076,10.1533509285497,0.442866726374647,30
"10496","SP","Pereira Barreto",25677,29553.41,35016,"Andradina",3,"Sudeste",1,"353740",5,21,5,16,9,12,0,0,0,0,0,21,5,16,9,12,17,10.2939544138076,10.1533509285497,0.437905691557955,31
"10497","SP","Pereiras",8773,23954.99,35043,"Tatuí",3,"Sudeste",0,"353750",2,8,1,7,2,6,0,0,0,0,0,8,1,7,2,6,6,10.0839319318678,9.07943410212838,0.39173767100255,29
"10498","SP","Pereiras",8773,23954.99,35043,"Tatuí",3,"Sudeste",0,"353750",3,9,2,7,1,8,0,0,0,0,0,9,2,7,1,8,7,10.0839319318678,9.07943410212838,0.460156443516489,31
"10499","SP","Pereiras",8773,23954.99,35043,"Tatuí",3,"Sudeste",0,"353750",4,4,0,4,2,2,0,0,0,0,0,4,0,4,2,2,2,10.0839319318678,9.07943410212838,0.501289446584682,30
"10500","SP","Pereiras",8773,23954.99,35043,"Tatuí",3,"Sudeste",0,"353750",5,13,3,10,6,7,0,0,0,0,0,13,3,10,6,7,3,10.0839319318678,9.07943410212838,0.485516526450419,31
"10501","SP","Peruíbe",69001,22538.1,35056,"Itanhaém",3,"Sudeste",1,"353760",2,56,14,42,20,36,1,0,1,0,1,57,14,43,20,37,50,10.0229624894534,11.141876276228,0.325566532785466,29
"10502","SP","Peruíbe",69001,22538.1,35056,"Itanhaém",3,"Sudeste",1,"353760",3,87,24,63,37,50,0,0,0,0,0,87,24,63,37,50,64,10.0229624894534,11.141876276228,0.422486970734542,31
"10503","SP","Peruíbe",69001,22538.1,35056,"Itanhaém",3,"Sudeste",1,"353760",4,53,11,42,21,32,2,1,1,1,1,55,12,43,22,33,57,10.0229624894534,11.141876276228,0.484237639328951,30
"10504","SP","Peruíbe",69001,22538.1,35056,"Itanhaém",3,"Sudeste",1,"353760",5,79,24,55,31,48,1,0,1,0,1,80,24,56,31,49,57,10.0229624894534,11.141876276228,0.455894829907003,31
"10505","SP","Piacatu",6038,15498.37,35018,"Birigui",3,"Sudeste",0,"353770",2,3,0,3,0,3,0,0,0,0,0,3,0,3,0,3,4,9.64849013608718,8.70582811026678,0.302924332399463,29
"10506","SP","Piacatu",6038,15498.37,35018,"Birigui",3,"Sudeste",0,"353770",3,2,0,2,0,2,0,0,0,0,0,2,0,2,0,2,6,9.64849013608718,8.70582811026678,0.392271808746206,31
"10507","SP","Piacatu",6038,15498.37,35018,"Birigui",3,"Sudeste",0,"353770",4,5,0,5,2,3,0,0,0,0,0,5,0,5,2,3,2,9.64849013608718,8.70582811026678,0.449464869667255,30
"10508","SP","Piacatu",6038,15498.37,35018,"Birigui",3,"Sudeste",0,"353770",5,2,1,1,1,1,0,0,0,0,0,2,1,1,1,1,12,9.64849013608718,8.70582811026678,0.387386840288506,31
"10509","SP","Piedade",55542,21916.31,35045,"Piedade",3,"Sudeste",0,"353780",2,44,8,36,19,25,2,2,0,1,1,46,10,36,20,26,35,9.99498638747522,10.9248947702953,0.297775766485791,29
"10510","SP","Piedade",55542,21916.31,35045,"Piedade",3,"Sudeste",0,"353780",3,46,8,38,14,32,1,0,1,0,1,47,8,39,14,33,33,9.99498638747522,10.9248947702953,0.384025377839454,31
"10511","SP","Piedade",55542,21916.31,35045,"Piedade",3,"Sudeste",0,"353780",4,47,16,31,22,25,1,1,0,0,1,48,17,31,22,26,22,9.99498638747522,10.9248947702953,0.434497960864132,30
"10512","SP","Piedade",55542,21916.31,35045,"Piedade",3,"Sudeste",0,"353780",5,44,13,31,17,27,0,0,0,0,0,44,13,31,17,27,48,9.99498638747522,10.9248947702953,0.421532756077656,31
"10513","SP","Pilar do Sul",29402,23370.06,35045,"Piedade",3,"Sudeste",0,"353790",2,28,8,20,8,20,0,0,0,0,0,28,8,20,8,20,12,10.0592109949237,10.2888179782239,0.263752697909835,29
"10514","SP","Pilar do Sul",29402,23370.06,35045,"Piedade",3,"Sudeste",0,"353790",3,25,4,21,12,13,1,0,1,0,1,26,4,22,12,14,16,10.0592109949237,10.2888179782239,0.355041483206304,31
"10515","SP","Pilar do Sul",29402,23370.06,35045,"Piedade",3,"Sudeste",0,"353790",4,49,12,37,21,28,0,0,0,0,0,49,12,37,21,28,14,10.0592109949237,10.2888179782239,0.412177274347075,30
"10516","SP","Pilar do Sul",29402,23370.06,35045,"Piedade",3,"Sudeste",0,"353790",5,40,6,34,18,22,0,0,0,0,0,40,6,34,18,22,12,10.0592109949237,10.2888179782239,0.386502580164213,31
"10517","SP","Pindamonhangaba",170132,51761.18,35050,"São José dos Campos",3,"Sudeste",1,"353800",2,162,13,149,55,107,3,0,3,1,2,165,13,152,56,109,80,10.854395726442,12.0443298853233,0.307638532454268,29
"10518","SP","Pindamonhangaba",170132,51761.18,35050,"São José dos Campos",3,"Sudeste",1,"353800",3,171,16,155,57,114,2,0,2,0,2,173,16,157,57,116,96,10.854395726442,12.0443298853233,0.415665225670436,31
"10519","SP","Pindamonhangaba",170132,51761.18,35050,"São José dos Campos",3,"Sudeste",1,"353800",4,171,15,156,59,112,0,0,0,0,0,171,15,156,59,112,71,10.854395726442,12.0443298853233,0.477911373482884,30
"10520","SP","Pindamonhangaba",170132,51761.18,35050,"São José dos Campos",3,"Sudeste",1,"353800",5,210,34,176,74,136,1,1,0,0,1,211,35,176,74,137,83,10.854395726442,12.0443298853233,0.429883678858862,31
"10521","SP","Pindorama",17216,22081.72,35005,"Catanduva",3,"Sudeste",1,"353810",2,12,0,12,3,9,0,0,0,0,0,12,0,12,3,9,6,10.0025053959078,9.75359446296151,0.308274600019517,29
"10522","SP","Pindorama",17216,22081.72,35005,"Catanduva",3,"Sudeste",1,"353810",3,14,2,12,3,11,0,0,0,0,0,14,2,12,3,11,15,10.0025053959078,9.75359446296151,0.392613697983205,31
"10523","SP","Pindorama",17216,22081.72,35005,"Catanduva",3,"Sudeste",1,"353810",4,8,0,8,3,5,0,0,0,0,0,8,0,8,3,5,10,10.0025053959078,9.75359446296151,0.431198966755714,30
"10524","SP","Pindorama",17216,22081.72,35005,"Catanduva",3,"Sudeste",1,"353810",5,9,2,7,4,5,0,0,0,0,0,9,2,7,4,5,10,10.0025053959078,9.75359446296151,0.382306472155765,31
"10525","SP","Pinhalzinho",15388,17475.49,35033,"Amparo",3,"Sudeste",0,"353820",2,10,1,9,2,8,0,0,0,0,0,10,1,9,2,8,5,9.76855460676612,9.64134326387219,0.300433746400156,29
"10526","SP","Pinhalzinho",15388,17475.49,35033,"Amparo",3,"Sudeste",0,"353820",3,14,2,12,5,9,0,0,0,0,0,14,2,12,5,9,11,9.76855460676612,9.64134326387219,0.386648382616116,31
"10527","SP","Pinhalzinho",15388,17475.49,35033,"Amparo",3,"Sudeste",0,"353820",4,16,3,13,7,9,0,0,0,0,0,16,3,13,7,9,5,9.76855460676612,9.64134326387219,0.428290663553823,30
"10528","SP","Pinhalzinho",15388,17475.49,35033,"Amparo",3,"Sudeste",0,"353820",5,21,3,18,9,12,0,0,0,0,0,21,3,18,9,12,19,9.76855460676612,9.64134326387219,0.406057701764043,31
"10529","SP","Piquete",13575,11973.44,35051,"Guaratinguetá",3,"Sudeste",1,"353850",2,8,1,7,3,5,0,0,0,0,0,8,1,7,3,5,7,9.39044614239431,9.51598514480214,0.337744403514286,29
"10530","SP","Piquete",13575,11973.44,35051,"Guaratinguetá",3,"Sudeste",1,"353850",3,7,1,6,4,3,0,0,0,0,0,7,1,6,4,3,14,9.39044614239431,9.51598514480214,0.446626398226495,31
"10531","SP","Piquete",13575,11973.44,35051,"Guaratinguetá",3,"Sudeste",1,"353850",4,11,1,10,4,7,0,0,0,0,0,11,1,10,4,7,7,9.39044614239431,9.51598514480214,0.523939501183844,30
"10532","SP","Piquete",13575,11973.44,35051,"Guaratinguetá",3,"Sudeste",1,"353850",5,10,0,10,4,6,0,0,0,0,0,10,0,10,4,6,11,9.39044614239431,9.51598514480214,0.475361584394916,31
"10533","SP","Piracaia",27462,17540.72,35048,"Bragança Paulista",3,"Sudeste",0,"353860",2,24,5,19,6,18,0,0,0,0,0,24,5,19,6,18,15,9.77228031411447,10.2205585098817,0.314386319532049,29
"10534","SP","Piracaia",27462,17540.72,35048,"Bragança Paulista",3,"Sudeste",0,"353860",3,20,2,18,8,12,0,0,0,0,0,20,2,18,8,12,10,9.77228031411447,10.2205585098817,0.396653036467035,31
"10535","SP","Piracaia",27462,17540.72,35048,"Bragança Paulista",3,"Sudeste",0,"353860",4,21,6,15,4,17,1,0,1,0,1,22,6,16,4,18,18,9.77228031411447,10.2205585098817,0.447447783611121,30
"10536","SP","Piracaia",27462,17540.72,35048,"Bragança Paulista",3,"Sudeste",0,"353860",5,25,5,20,8,17,0,0,0,0,0,25,5,20,8,17,20,9.77228031411447,10.2205585098817,0.436032286403652,31
"10537","SP","Piracicaba",407252,65896.34,35028,"Piracicaba",3,"Sudeste",1,"353870",2,367,57,310,110,257,4,1,3,0,4,371,58,313,110,261,198,11.0958381802533,12.9171874374406,0.286111776179879,29
"10538","SP","Piracicaba",407252,65896.34,35028,"Piracicaba",3,"Sudeste",1,"353870",3,374,49,325,112,262,6,0,6,3,3,380,49,331,115,265,226,11.0958381802533,12.9171874374406,0.379895737167955,31
"10539","SP","Piracicaba",407252,65896.34,35028,"Piracicaba",3,"Sudeste",1,"353870",4,367,55,312,103,264,3,1,2,1,2,370,56,314,104,266,200,11.0958381802533,12.9171874374406,0.441890951491506,30
"10540","SP","Piracicaba",407252,65896.34,35028,"Piracicaba",3,"Sudeste",1,"353870",5,427,56,371,137,290,3,0,3,0,3,430,56,374,137,293,238,11.0958381802533,12.9171874374406,0.404185051393581,31
"10541","SP","Piraju",29869,24936.58,35040,"Ourinhos",3,"Sudeste",1,"353880",2,31,8,23,8,23,0,0,0,0,0,31,8,23,8,23,21,10.1240910807211,10.3045764322433,0.303490640353092,29
"10542","SP","Piraju",29869,24936.58,35040,"Ourinhos",3,"Sudeste",1,"353880",3,22,7,15,10,12,1,1,0,1,0,23,8,15,11,12,19,10.1240910807211,10.3045764322433,0.391700763954221,31
"10543","SP","Piraju",29869,24936.58,35040,"Ourinhos",3,"Sudeste",1,"353880",4,30,6,24,13,17,0,0,0,0,0,30,6,24,13,17,10,10.1240910807211,10.3045764322433,0.467427586700245,30
"10544","SP","Piraju",29869,24936.58,35040,"Ourinhos",3,"Sudeste",1,"353880",5,30,2,28,9,21,0,0,0,0,0,30,2,28,9,21,29,10.1240910807211,10.3045764322433,0.436755350767166,31
"10545","SP","Pirajuí",25719,18702.35,35020,"Bauru",3,"Sudeste",1,"353890",2,14,1,13,6,8,0,0,0,0,0,14,1,13,6,8,13,9.83640446339626,10.1549852973469,0.317678763245916,29
"10546","SP","Pirajuí",25719,18702.35,35020,"Bauru",3,"Sudeste",1,"353890",3,14,5,9,4,10,0,0,0,0,0,14,5,9,4,10,25,9.83640446339626,10.1549852973469,0.390087022744531,31
"10547","SP","Pirajuí",25719,18702.35,35020,"Bauru",3,"Sudeste",1,"353890",4,17,2,15,6,11,0,0,0,0,0,17,2,15,6,11,18,9.83640446339626,10.1549852973469,0.423228987806511,30
"10548","SP","Pirajuí",25719,18702.35,35020,"Bauru",3,"Sudeste",1,"353890",5,16,1,15,5,11,1,1,0,0,1,17,2,15,5,12,28,9.83640446339626,10.1549852973469,0.399456998863506,31
"10549","SP","Pirangi",11471,29289.51,35013,"Jaboticabal",3,"Sudeste",0,"353900",2,6,1,5,3,3,0,0,0,0,0,6,1,5,3,3,12,10.2849847104227,9.34757739028127,0.302495330365056,29
"10550","SP","Pirangi",11471,29289.51,35013,"Jaboticabal",3,"Sudeste",0,"353900",3,10,1,9,5,5,0,0,0,0,0,10,1,9,5,5,7,10.2849847104227,9.34757739028127,0.367661250685874,31
"10551","SP","Pirangi",11471,29289.51,35013,"Jaboticabal",3,"Sudeste",0,"353900",4,4,2,2,0,4,0,0,0,0,0,4,2,2,0,4,5,10.2849847104227,9.34757739028127,0.368547577508178,30
"10552","SP","Pirangi",11471,29289.51,35013,"Jaboticabal",3,"Sudeste",0,"353900",5,9,3,6,2,7,0,0,0,0,0,9,3,6,2,7,13,10.2849847104227,9.34757739028127,0.378531991314619,31
"10553","SP","Pirapora do Bom Jesus",19178,24587.66,35057,"Osasco",3,"Sudeste",1,"353910",2,21,0,21,13,8,1,0,1,0,1,22,0,22,13,9,4,10.1099999700478,9.86151906771363,0.276031287858932,29
"10554","SP","Pirapora do Bom Jesus",19178,24587.66,35057,"Osasco",3,"Sudeste",1,"353910",3,18,2,16,4,14,0,0,0,0,0,18,2,16,4,14,11,10.1099999700478,9.86151906771363,0.373563838491343,31
"10555","SP","Pirapora do Bom Jesus",19178,24587.66,35057,"Osasco",3,"Sudeste",1,"353910",4,23,5,18,9,14,0,0,0,0,0,23,5,18,9,14,6,10.1099999700478,9.86151906771363,0.441836561647521,30
"10556","SP","Pirapora do Bom Jesus",19178,24587.66,35057,"Osasco",3,"Sudeste",1,"353910",5,22,1,21,12,10,0,0,0,0,0,22,1,21,12,10,11,10.1099999700478,9.86151906771363,0.422815774696959,31
"10557","SP","Pirapozinho",27754,34839.45,35036,"Presidente Prudente",3,"Sudeste",1,"353920",2,16,3,13,3,13,0,0,0,0,0,16,3,13,3,13,9,10.4585056443895,10.231135252931,0.313050055735794,29
"10558","SP","Pirapozinho",27754,34839.45,35036,"Presidente Prudente",3,"Sudeste",1,"353920",3,24,3,21,9,15,0,0,0,0,0,24,3,21,9,15,15,10.4585056443895,10.231135252931,0.379712118242771,31
"10559","SP","Pirapozinho",27754,34839.45,35036,"Presidente Prudente",3,"Sudeste",1,"353920",4,26,5,21,10,16,0,0,0,0,0,26,5,21,10,16,12,10.4585056443895,10.231135252931,0.418850760396724,30
"10560","SP","Pirapozinho",27754,34839.45,35036,"Presidente Prudente",3,"Sudeste",1,"353920",5,20,2,18,10,10,0,0,0,0,0,20,2,18,10,10,22,10.4585056443895,10.231135252931,0.407824208372793,31
"10561","SP","Pirassununga",76877,36765.67,35029,"Pirassununga",3,"Sudeste",1,"353930",2,77,12,65,29,48,0,0,0,0,0,77,12,65,29,48,54,10.5123198083185,11.2499620210306,0.297658322400382,29
"10562","SP","Pirassununga",76877,36765.67,35029,"Pirassununga",3,"Sudeste",1,"353930",3,64,10,54,19,45,2,0,2,2,0,66,10,56,21,45,57,10.5123198083185,11.2499620210306,0.385573368534329,31
"10563","SP","Pirassununga",76877,36765.67,35029,"Pirassununga",3,"Sudeste",1,"353930",4,65,10,55,23,42,0,0,0,0,0,65,10,55,23,42,45,10.5123198083185,11.2499620210306,0.449328298548127,30
"10564","SP","Pirassununga",76877,36765.67,35029,"Pirassununga",3,"Sudeste",1,"353930",5,61,8,53,26,35,0,0,0,0,0,61,8,53,26,35,52,10.5123198083185,11.2499620210306,0.426422034757725,31
"10565","SP","Piratininga",13765,17432.02,35020,"Bauru",3,"Sudeste",1,"353940",2,13,2,11,3,10,0,0,0,0,0,13,2,11,3,10,5,9.76606402393908,9.52988441757671,0.294445529924216,29
"10566","SP","Piratininga",13765,17432.02,35020,"Bauru",3,"Sudeste",1,"353940",3,21,3,18,3,18,0,0,0,0,0,21,3,18,3,18,12,9.76606402393908,9.52988441757671,0.383545617850658,31
"10567","SP","Piratininga",13765,17432.02,35020,"Bauru",3,"Sudeste",1,"353940",4,13,1,12,5,8,0,0,0,0,0,13,1,12,5,8,10,9.76606402393908,9.52988441757671,0.432561722989323,30
"10568","SP","Piratininga",13765,17432.02,35020,"Bauru",3,"Sudeste",1,"353940",5,13,1,12,2,11,0,0,0,0,0,13,1,12,2,11,15,9.76606402393908,9.52988441757671,0.413386302580477,31
"10569","SP","Pitangueiras",40080,27053.73,35013,"Jaboticabal",3,"Sudeste",1,"353950",2,31,12,19,12,19,0,0,0,0,0,31,12,19,12,19,15,10.2055801675594,10.5986327357587,0.312587055237425,29
"10570","SP","Pitangueiras",40080,27053.73,35013,"Jaboticabal",3,"Sudeste",1,"353950",3,31,8,23,15,16,1,0,1,1,0,32,8,24,16,16,19,10.2055801675594,10.5986327357587,0.38561795079785,31
"10571","SP","Pitangueiras",40080,27053.73,35013,"Jaboticabal",3,"Sudeste",1,"353950",4,34,4,30,8,26,0,0,0,0,0,34,4,30,8,26,17,10.2055801675594,10.5986327357587,0.41817345578698,30
"10572","SP","Pitangueiras",40080,27053.73,35013,"Jaboticabal",3,"Sudeste",1,"353950",5,52,11,41,18,34,0,0,0,0,0,52,11,41,18,34,25,10.2055801675594,10.5986327357587,0.386380692696604,31
"10573","SP","Planalto",5304,30164.36,35004,"São José do Rio Preto",3,"Sudeste",0,"353960",2,4,2,2,3,1,0,0,0,0,0,4,2,2,3,1,1,10.314416374008,8.5762165318657,0.343921613991256,29
"10574","SP","Planalto",5304,30164.36,35004,"São José do Rio Preto",3,"Sudeste",0,"353960",3,4,1,3,3,1,0,0,0,0,0,4,1,3,3,1,3,10.314416374008,8.5762165318657,0.365591982767352,31
"10575","SP","Planalto",5304,30164.36,35004,"São José do Rio Preto",3,"Sudeste",0,"353960",4,4,1,3,1,3,0,0,0,0,0,4,1,3,1,3,4,10.314416374008,8.5762165318657,0.407756263379501,30
"10576","SP","Planalto",5304,30164.36,35004,"São José do Rio Preto",3,"Sudeste",0,"353960",5,7,3,4,3,4,0,0,0,0,0,7,3,4,3,4,1,10.314416374008,8.5762165318657,0.38913969676742,31
"10577","SP","Poá",118349,39992.89,35062,"Mogi das Cruzes",3,"Sudeste",1,"353980",2,99,11,88,33,66,1,0,1,0,1,100,11,89,33,67,56,10.5964569672967,11.6813931653923,0.311510841825451,29
"10578","SP","Poá",118349,39992.89,35062,"Mogi das Cruzes",3,"Sudeste",1,"353980",3,107,10,97,37,70,0,0,0,0,0,107,10,97,37,70,68,10.5964569672967,11.6813931653923,0.415489646087483,31
"10579","SP","Poá",118349,39992.89,35062,"Mogi das Cruzes",3,"Sudeste",1,"353980",4,95,11,84,27,68,3,0,3,2,1,98,11,87,29,69,71,10.5964569672967,11.6813931653923,0.49450090910802,30
"10580","SP","Poá",118349,39992.89,35062,"Mogi das Cruzes",3,"Sudeste",1,"353980",5,99,10,89,33,66,3,1,2,1,2,102,11,91,34,68,93,10.5964569672967,11.6813931653923,0.457021671232862,31
"10581","SP","Poloni",6113,21985.92,35007,"Nhandeara",3,"Sudeste",0,"353990",2,7,0,7,1,6,0,0,0,0,0,7,0,7,1,6,4,9.99815752745303,8.71817293002873,0.275067860788448,29
"10582","SP","Poloni",6113,21985.92,35007,"Nhandeara",3,"Sudeste",0,"353990",3,6,2,4,1,5,0,0,0,0,0,6,2,4,1,5,7,9.99815752745303,8.71817293002873,0.345085208196974,31
"10583","SP","Poloni",6113,21985.92,35007,"Nhandeara",3,"Sudeste",0,"353990",4,4,1,3,1,3,0,0,0,0,0,4,1,3,1,3,3,9.99815752745303,8.71817293002873,0.377710828068221,30
"10584","SP","Poloni",6113,21985.92,35007,"Nhandeara",3,"Sudeste",0,"353990",5,9,3,6,3,6,0,0,0,0,0,9,3,6,3,6,5,9.99815752745303,8.71817293002873,0.354738008605587,31
"10585","SP","Pompéia",22172,56951.86,35038,"Marília",3,"Sudeste",1,"354000",2,10,0,10,1,9,0,0,0,0,0,10,0,10,1,9,10,10.9499616285703,10.0065855105397,0.294855229726939,29
"10586","SP","Pompéia",22172,56951.86,35038,"Marília",3,"Sudeste",1,"354000",3,22,1,21,3,19,0,0,0,0,0,22,1,21,3,19,11,10.9499616285703,10.0065855105397,0.387631948219944,31
"10587","SP","Pompéia",22172,56951.86,35038,"Marília",3,"Sudeste",1,"354000",4,15,0,15,4,11,0,0,0,0,0,15,0,15,4,11,18,10.9499616285703,10.0065855105397,0.449792611918987,30
"10588","SP","Pompéia",22172,56951.86,35038,"Marília",3,"Sudeste",1,"354000",5,22,2,20,6,16,0,0,0,0,0,22,2,20,6,16,14,10.9499616285703,10.0065855105397,0.408364813497908,31
"10589","SP","Pontal",50852,23772.76,35014,"Ribeirão Preto",3,"Sudeste",1,"354020",2,34,6,28,14,20,0,0,0,0,0,34,6,28,14,20,19,10.0762956663608,10.83667473207,0.317202011274718,29
"10590","SP","Pontal",50852,23772.76,35014,"Ribeirão Preto",3,"Sudeste",1,"354020",3,28,3,25,11,17,0,0,0,0,0,28,3,25,11,17,23,10.0762956663608,10.83667473207,0.395073298680427,31
"10591","SP","Pontal",50852,23772.76,35014,"Ribeirão Preto",3,"Sudeste",1,"354020",4,40,10,30,19,21,0,0,0,0,0,40,10,30,19,21,14,10.0762956663608,10.83667473207,0.426232856674533,30
"10592","SP","Pontal",50852,23772.76,35014,"Ribeirão Preto",3,"Sudeste",1,"354020",5,51,12,39,20,31,0,0,0,0,0,51,12,39,20,31,17,10.0762956663608,10.83667473207,0.389670925398332,31
"10593","SP","Populina",4152,22982.84,35001,"Jales",3,"Sudeste",0,"354040",2,3,1,2,0,3,0,0,0,0,0,3,1,2,0,3,3,10.0425031294934,8.33134542484572,0.278232694164935,29
"10594","SP","Populina",4152,22982.84,35001,"Jales",3,"Sudeste",0,"354040",3,4,0,4,1,3,0,0,0,0,0,4,0,4,1,3,4,10.0425031294934,8.33134542484572,0.372096983620318,31
"10595","SP","Populina",4152,22982.84,35001,"Jales",3,"Sudeste",0,"354040",4,2,1,1,2,0,0,0,0,0,0,2,1,1,2,0,6,10.0425031294934,8.33134542484572,0.450674227726336,30
"10596","SP","Populina",4152,22982.84,35001,"Jales",3,"Sudeste",0,"354040",5,3,0,3,2,1,0,0,0,0,0,3,0,3,2,1,3,10.0425031294934,8.33134542484572,0.386903448017898,31
"10597","SP","Porangaba",10067,18026.55,35043,"Tatuí",3,"Sudeste",0,"354050",2,6,2,4,2,4,0,0,0,0,0,6,2,4,2,4,6,9.7996009501343,9.21701802672942,0.295306019632048,29
"10598","SP","Porangaba",10067,18026.55,35043,"Tatuí",3,"Sudeste",0,"354050",3,5,1,4,2,3,0,0,0,0,0,5,1,4,2,3,7,9.7996009501343,9.21701802672942,0.394274034659946,31
"10599","SP","Porangaba",10067,18026.55,35043,"Tatuí",3,"Sudeste",0,"354050",4,12,1,11,4,8,0,0,0,0,0,12,1,11,4,8,12,9.7996009501343,9.21701802672942,0.459710131159261,30
"10600","SP","Porangaba",10067,18026.55,35043,"Tatuí",3,"Sudeste",0,"354050",5,8,4,4,2,6,0,0,0,0,0,8,4,4,2,6,4,9.7996009501343,9.21701802672942,0.445568796755351,31
"10601","SP","Porto Feliz",53402,49253.38,35046,"Sorocaba",3,"Sudeste",1,"354060",2,48,6,42,23,25,0,0,0,0,0,48,6,42,23,25,21,10.804733273687,10.8856034774305,0.300856367306695,29
"10602","SP","Porto Feliz",53402,49253.38,35046,"Sorocaba",3,"Sudeste",1,"354060",3,43,7,36,13,30,0,0,0,0,0,43,7,36,13,30,34,10.804733273687,10.8856034774305,0.393934811462027,31
"10603","SP","Porto Feliz",53402,49253.38,35046,"Sorocaba",3,"Sudeste",1,"354060",4,46,10,36,16,30,0,0,0,0,0,46,10,36,16,30,17,10.804733273687,10.8856034774305,0.448729686004833,30
"10604","SP","Porto Feliz",53402,49253.38,35046,"Sorocaba",3,"Sudeste",1,"354060",5,55,10,45,18,37,2,1,1,0,2,57,11,46,18,39,38,10.804733273687,10.8856034774305,0.414410189559499,31
"10605","SP","Porto Ferreira",56504,36767.59,35029,"Pirassununga",3,"Sudeste",1,"354070",2,36,7,29,12,24,0,0,0,0,0,36,7,29,12,24,29,10.5123720295854,10.9420667110888,0.318678278030884,29
"10606","SP","Porto Ferreira",56504,36767.59,35029,"Pirassununga",3,"Sudeste",1,"354070",3,28,9,19,9,19,1,1,0,1,0,29,10,19,10,19,39,10.5123720295854,10.9420667110888,0.407789663265955,31
"10607","SP","Porto Ferreira",56504,36767.59,35029,"Pirassununga",3,"Sudeste",1,"354070",4,44,16,28,23,21,0,0,0,0,0,44,16,28,23,21,26,10.5123720295854,10.9420667110888,0.481980212847382,30
"10608","SP","Porto Ferreira",56504,36767.59,35029,"Pirassununga",3,"Sudeste",1,"354070",5,49,12,37,20,29,1,0,1,1,0,50,12,38,21,29,34,10.5123720295854,10.9420667110888,0.42063006005284,31
"10609","SP","Potim",25130,9005.43,35051,"Guaratinguetá",3,"Sudeste",1,"354075",2,28,8,20,7,21,1,0,1,0,1,29,8,21,7,22,5,9.10558300771931,10.1318176305376,0.332662581494476,29
"10610","SP","Potim",25130,9005.43,35051,"Guaratinguetá",3,"Sudeste",1,"354075",3,30,9,21,16,14,0,0,0,0,0,30,9,21,16,14,12,9.10558300771931,10.1318176305376,0.434286437236584,31
"10611","SP","Potim",25130,9005.43,35051,"Guaratinguetá",3,"Sudeste",1,"354075",4,21,2,19,9,12,0,0,0,0,0,21,2,19,9,12,7,9.10558300771931,10.1318176305376,0.490806121120529,30
"10612","SP","Potim",25130,9005.43,35051,"Guaratinguetá",3,"Sudeste",1,"354075",5,30,5,25,12,18,0,0,0,0,0,30,5,25,12,18,20,9.10558300771931,10.1318176305376,0.444235579021835,31
"10613","SP","Potirendaba",17516,29949.39,35004,"São José do Rio Preto",3,"Sudeste",1,"354080",2,13,2,11,5,8,0,0,0,0,0,13,2,11,5,8,18,10.3072642360574,9.77087002792129,0.276307924420659,29
"10614","SP","Potirendaba",17516,29949.39,35004,"São José do Rio Preto",3,"Sudeste",1,"354080",3,16,6,10,5,11,0,0,0,0,0,16,6,10,5,11,10,10.3072642360574,9.77087002792129,0.343820575695753,31
"10615","SP","Potirendaba",17516,29949.39,35004,"São José do Rio Preto",3,"Sudeste",1,"354080",4,20,5,15,10,10,0,0,0,0,0,20,5,15,10,10,10,10.3072642360574,9.77087002792129,0.381087428396239,30
"10616","SP","Potirendaba",17516,29949.39,35004,"São José do Rio Preto",3,"Sudeste",1,"354080",5,12,2,10,4,8,0,0,0,0,0,12,2,10,4,8,10,10.3072642360574,9.77087002792129,0.349676671601198,31
"10617","SP","Pradópolis",21873,40977.09,35014,"Ribeirão Preto",3,"Sudeste",1,"354090",2,14,2,12,6,8,0,0,0,0,0,14,2,12,6,8,11,10.6207684090226,9.99300827847454,0.291694466139312,29
"10618","SP","Pradópolis",21873,40977.09,35014,"Ribeirão Preto",3,"Sudeste",1,"354090",3,13,3,10,3,10,0,0,0,0,0,13,3,10,3,10,11,10.6207684090226,9.99300827847454,0.357342530918331,31
